subset,index,trajectory_id
wikimqa,190,gpt-5-nano_wikimqa_task199_3
wikimqa,191,gpt-5-nano_wikimqa_task19_1
wikimqa,192,gpt-5-nano_wikimqa_task19_3
wikimqa,193,gpt-5-nano_wikimqa_task200_1
wikimqa,194,gpt-5-nano_wikimqa_task201_1
wikimqa,195,gpt-5-nano_wikimqa_task201_3
wikimqa,196,gpt-5-nano_wikimqa_task202_2
wikimqa,197,gpt-5-nano_wikimqa_task204_1
wikimqa,198,gpt-5-nano_wikimqa_task205_2
wikimqa,199,gpt-5-nano_wikimqa_task206_1
wikimqa,200,gpt-5-nano_wikimqa_task206_2
wikimqa,201,gpt-5-nano_wikimqa_task206_3
wikimqa,202,gpt-5-nano_wikimqa_task207_1
wikimqa,203,gpt-5-nano_wikimqa_task207_2
wikimqa,204,gpt-5-nano_wikimqa_task208_1
wikimqa,205,gpt-5-nano_wikimqa_task208_2
wikimqa,206,gpt-5-nano_wikimqa_task208_3
wikimqa,207,gpt-5-nano_wikimqa_task20_2
wikimqa,208,gpt-5-nano_wikimqa_task210_1
wikimqa,209,gpt-5-nano_wikimqa_task210_2
wikimqa,210,gpt-5-nano_wikimqa_task210_3
wikimqa,211,gpt-5-nano_wikimqa_task211_1
wikimqa,212,gpt-5-nano_wikimqa_task211_2
wikimqa,213,gpt-5-nano_wikimqa_task211_3
wikimqa,214,gpt-5-nano_wikimqa_task212_2
wikimqa,215,gpt-5-nano_wikimqa_task212_3
wikimqa,216,gpt-5-nano_wikimqa_task213_2
wikimqa,217,gpt-5-nano_wikimqa_task213_3
wikimqa,218,gpt-5-nano_wikimqa_task214_1
wikimqa,219,gpt-5-nano_wikimqa_task214_2
wikimqa,220,gpt-5-nano_wikimqa_task215_1
wikimqa,221,gpt-5-nano_wikimqa_task216_1
wikimqa,222,gpt-5-nano_wikimqa_task216_3
wikimqa,223,gpt-5-nano_wikimqa_task217_1
wikimqa,224,gpt-5-nano_wikimqa_task217_2
wikimqa,225,gpt-5-nano_wikimqa_task217_3
wikimqa,226,gpt-5-nano_wikimqa_task218_2
wikimqa,227,gpt-5-nano_wikimqa_task219_1
wikimqa,228,gpt-5-nano_wikimqa_task219_2
wikimqa,229,gpt-5-nano_wikimqa_task219_3
wikimqa,230,gpt-5-nano_wikimqa_task220_1
wikimqa,231,gpt-5-nano_wikimqa_task220_2
wikimqa,232,gpt-5-nano_wikimqa_task221_1
wikimqa,233,gpt-5-nano_wikimqa_task221_2
wikimqa,234,gpt-5-nano_wikimqa_task222_1
wikimqa,235,gpt-5-nano_wikimqa_task224_1
wikimqa,236,gpt-5-nano_wikimqa_task226_3
wikimqa,237,gpt-5-nano_wikimqa_task227_2
wikimqa,238,gpt-5-nano_wikimqa_task227_3
wikimqa,239,gpt-5-nano_wikimqa_task228_1
wikimqa,240,gpt-5-nano_wikimqa_task229_2
wikimqa,241,gpt-5-nano_wikimqa_task22_2
wikimqa,242,gpt-5-nano_wikimqa_task22_3
wikimqa,243,gpt-5-nano_wikimqa_task230_1
wikimqa,244,gpt-5-nano_wikimqa_task230_2
wikimqa,245,gpt-5-nano_wikimqa_task230_3
wikimqa,246,gpt-5-nano_wikimqa_task231_1
wikimqa,247,gpt-5-nano_wikimqa_task231_3
wikimqa,248,gpt-5-nano_wikimqa_task232_2
wikimqa,249,gpt-5-nano_wikimqa_task232_3
wikimqa,250,gpt-5-nano_wikimqa_task233_1
wikimqa,251,gpt-5-nano_wikimqa_task233_2
wikimqa,252,gpt-5-nano_wikimqa_task234_1
wikimqa,253,gpt-5-nano_wikimqa_task234_2
wikimqa,254,gpt-5-nano_wikimqa_task234_3
wikimqa,255,gpt-5-nano_wikimqa_task235_1
wikimqa,256,gpt-5-nano_wikimqa_task235_3
wikimqa,257,gpt-5-nano_wikimqa_task236_1
wikimqa,258,gpt-5-nano_wikimqa_task236_2
wikimqa,259,gpt-5-nano_wikimqa_task236_3
wikimqa,260,gpt-5-nano_wikimqa_task237_1
wikimqa,261,gpt-5-nano_wikimqa_task238_1
wikimqa,262,gpt-5-nano_wikimqa_task238_3
wikimqa,263,gpt-5-nano_wikimqa_task239_3
wikimqa,264,gpt-5-nano_wikimqa_task240_1
wikimqa,265,gpt-5-nano_wikimqa_task240_2
wikimqa,266,gpt-5-nano_wikimqa_task241_1
wikimqa,267,gpt-5-nano_wikimqa_task241_2
wikimqa,268,gpt-5-nano_wikimqa_task241_3
wikimqa,269,gpt-5-nano_wikimqa_task242_1
wikimqa,270,gpt-5-nano_wikimqa_task242_3
wikimqa,271,gpt-5-nano_wikimqa_task243_3
wikimqa,272,gpt-5-nano_wikimqa_task245_3
wikimqa,273,gpt-5-nano_wikimqa_task246_2
wikimqa,274,gpt-5-nano_wikimqa_task247_1
wikimqa,275,gpt-5-nano_wikimqa_task247_2
wikimqa,276,gpt-5-nano_wikimqa_task247_3
wikimqa,277,gpt-5-nano_wikimqa_task248_1
wikimqa,278,gpt-5-nano_wikimqa_task249_1
wikimqa,279,gpt-5-nano_wikimqa_task24_1
wikimqa,280,gpt-5-nano_wikimqa_task24_2
wikimqa,281,gpt-5-nano_wikimqa_task250_1
wikimqa,282,gpt-5-nano_wikimqa_task250_2
wikimqa,283,gpt-5-nano_wikimqa_task252_2
wikimqa,284,gpt-5-nano_wikimqa_task253_1
wikimqa,285,gpt-5-nano_wikimqa_task254_2
wikimqa,286,gpt-5-nano_wikimqa_task255_2
wikimqa,287,gpt-5-nano_wikimqa_task255_3
wikimqa,288,gpt-5-nano_wikimqa_task257_1
wikimqa,289,gpt-5-nano_wikimqa_task257_3
wikimqa,290,gpt-5-nano_wikimqa_task258_2
wikimqa,291,gpt-5-nano_wikimqa_task258_3
wikimqa,292,gpt-5-nano_wikimqa_task25_1
wikimqa,293,gpt-5-nano_wikimqa_task25_2
wikimqa,294,gpt-5-nano_wikimqa_task25_3
wikimqa,295,gpt-5-nano_wikimqa_task260_1
wikimqa,296,gpt-5-nano_wikimqa_task260_3
wikimqa,297,gpt-5-nano_wikimqa_task262_1
wikimqa,298,gpt-5-nano_wikimqa_task262_2
wikimqa,299,gpt-5-nano_wikimqa_task262_3
wikimqa,300,gpt-5-nano_wikimqa_task264_3
wikimqa,301,gpt-5-nano_wikimqa_task265_1
wikimqa,302,gpt-5-nano_wikimqa_task265_2
wikimqa,303,gpt-5-nano_wikimqa_task266_2
wikimqa,304,gpt-5-nano_wikimqa_task266_3
wikimqa,305,gpt-5-nano_wikimqa_task267_3
wikimqa,306,gpt-5-nano_wikimqa_task268_1
wikimqa,307,gpt-5-nano_wikimqa_task268_3
wikimqa,308,gpt-5-nano_wikimqa_task269_1
wikimqa,309,gpt-5-nano_wikimqa_task26_2
wikimqa,310,gpt-5-nano_wikimqa_task26_3
wikimqa,311,gpt-5-nano_wikimqa_task271_2
wikimqa,312,gpt-5-nano_wikimqa_task273_1
wikimqa,313,gpt-5-nano_wikimqa_task273_2
wikimqa,314,gpt-5-nano_wikimqa_task273_3
wikimqa,315,gpt-5-nano_wikimqa_task275_3
wikimqa,316,gpt-5-nano_wikimqa_task276_2
wikimqa,317,gpt-5-nano_wikimqa_task276_3
wikimqa,318,gpt-5-nano_wikimqa_task279_1
wikimqa,319,gpt-5-nano_wikimqa_task279_2
wikimqa,320,gpt-5-nano_wikimqa_task279_3
wikimqa,321,gpt-5-nano_wikimqa_task27_1
wikimqa,322,gpt-5-nano_wikimqa_task27_3
wikimqa,323,gpt-5-nano_wikimqa_task281_1
wikimqa,324,gpt-5-nano_wikimqa_task281_3
wikimqa,325,gpt-5-nano_wikimqa_task282_2
wikimqa,326,gpt-5-nano_wikimqa_task282_3
wikimqa,327,gpt-5-nano_wikimqa_task283_3
wikimqa,328,gpt-5-nano_wikimqa_task284_1
wikimqa,329,gpt-5-nano_wikimqa_task284_3
wikimqa,330,gpt-5-nano_wikimqa_task285_1
wikimqa,331,gpt-5-nano_wikimqa_task285_2
wikimqa,332,gpt-5-nano_wikimqa_task285_3
wikimqa,333,gpt-5-nano_wikimqa_task286_1
wikimqa,334,gpt-5-nano_wikimqa_task286_2
wikimqa,335,gpt-5-nano_wikimqa_task286_3
wikimqa,336,gpt-5-nano_wikimqa_task291_2
wikimqa,337,gpt-5-nano_wikimqa_task291_3
wikimqa,338,gpt-5-nano_wikimqa_task292_2
wikimqa,339,gpt-5-nano_wikimqa_task293_1
wikimqa,340,gpt-5-nano_wikimqa_task293_3
wikimqa,341,gpt-5-nano_wikimqa_task294_2
wikimqa,342,gpt-5-nano_wikimqa_task294_3
wikimqa,343,gpt-5-nano_wikimqa_task297_1
wikimqa,344,gpt-5-nano_wikimqa_task298_2
wikimqa,345,gpt-5-nano_wikimqa_task299_3
wikimqa,346,gpt-5-nano_wikimqa_task29_1
wikimqa,347,gpt-5-nano_wikimqa_task29_2
wikimqa,348,gpt-5-nano_wikimqa_task2_1
wikimqa,349,gpt-5-nano_wikimqa_task2_2
wikimqa,350,gpt-5-nano_wikimqa_task2_3
wikimqa,351,gpt-5-nano_wikimqa_task300_3
wikimqa,352,gpt-5-nano_wikimqa_task301_2
wikimqa,353,gpt-5-nano_wikimqa_task301_3
wikimqa,354,gpt-5-nano_wikimqa_task302_1
wikimqa,355,gpt-5-nano_wikimqa_task302_3
wikimqa,356,gpt-5-nano_wikimqa_task303_1
wikimqa,357,gpt-5-nano_wikimqa_task303_3
wikimqa,358,gpt-5-nano_wikimqa_task304_1
wikimqa,359,gpt-5-nano_wikimqa_task304_2
wikimqa,360,gpt-5-nano_wikimqa_task304_3
wikimqa,361,gpt-5-nano_wikimqa_task305_1
wikimqa,362,gpt-5-nano_wikimqa_task305_2
wikimqa,363,gpt-5-nano_wikimqa_task305_3
wikimqa,364,gpt-5-nano_wikimqa_task306_2
wikimqa,365,gpt-5-nano_wikimqa_task306_3
wikimqa,366,gpt-5-nano_wikimqa_task307_3
wikimqa,367,gpt-5-nano_wikimqa_task308_1
wikimqa,368,gpt-5-nano_wikimqa_task308_2
wikimqa,369,gpt-5-nano_wikimqa_task309_1
wikimqa,370,gpt-5-nano_wikimqa_task30_1
wikimqa,371,gpt-5-nano_wikimqa_task30_2
wikimqa,372,gpt-5-nano_wikimqa_task30_3
wikimqa,373,gpt-5-nano_wikimqa_task311_1
wikimqa,374,gpt-5-nano_wikimqa_task312_3
wikimqa,375,gpt-5-nano_wikimqa_task313_1
wikimqa,376,gpt-5-nano_wikimqa_task313_2
wikimqa,377,gpt-5-nano_wikimqa_task313_3
wikimqa,378,gpt-5-nano_wikimqa_task314_3
wikimqa,379,gpt-5-nano_wikimqa_task315_1
wikimqa,380,gpt-5-nano_wikimqa_task315_2
wikimqa,381,gpt-5-nano_wikimqa_task315_3
wikimqa,382,gpt-5-nano_wikimqa_task316_1
wikimqa,383,gpt-5-nano_wikimqa_task316_2
wikimqa,384,gpt-5-nano_wikimqa_task316_3
wikimqa,385,gpt-5-nano_wikimqa_task317_1
wikimqa,386,gpt-5-nano_wikimqa_task317_2
wikimqa,387,gpt-5-nano_wikimqa_task318_2
wikimqa,388,gpt-5-nano_wikimqa_task31_1
wikimqa,389,gpt-5-nano_wikimqa_task31_2
wikimqa,390,gpt-5-nano_wikimqa_task31_3
wikimqa,391,gpt-5-nano_wikimqa_task320_1
wikimqa,392,gpt-5-nano_wikimqa_task320_2
wikimqa,393,gpt-5-nano_wikimqa_task321_1
wikimqa,394,gpt-5-nano_wikimqa_task321_2
wikimqa,395,gpt-5-nano_wikimqa_task322_2
wikimqa,396,gpt-5-nano_wikimqa_task323_1
wikimqa,397,gpt-5-nano_wikimqa_task323_3
wikimqa,398,gpt-5-nano_wikimqa_task324_1
wikimqa,399,gpt-5-nano_wikimqa_task324_3
wikimqa,400,gpt-5-nano_wikimqa_task325_1
wikimqa,401,gpt-5-nano_wikimqa_task325_2
wikimqa,402,gpt-5-nano_wikimqa_task325_3
wikimqa,403,gpt-5-nano_wikimqa_task326_1
wikimqa,404,gpt-5-nano_wikimqa_task326_3
wikimqa,405,gpt-5-nano_wikimqa_task327_1
wikimqa,406,gpt-5-nano_wikimqa_task327_2
wikimqa,407,gpt-5-nano_wikimqa_task328_2
wikimqa,408,gpt-5-nano_wikimqa_task328_3
wikimqa,409,gpt-5-nano_wikimqa_task32_2
wikimqa,410,gpt-5-nano_wikimqa_task32_3
wikimqa,411,gpt-5-nano_wikimqa_task330_1
wikimqa,412,gpt-5-nano_wikimqa_task330_2
wikimqa,413,gpt-5-nano_wikimqa_task330_3
wikimqa,414,gpt-5-nano_wikimqa_task331_2
wikimqa,415,gpt-5-nano_wikimqa_task331_3
wikimqa,416,gpt-5-nano_wikimqa_task332_1
wikimqa,417,gpt-5-nano_wikimqa_task332_2
wikimqa,418,gpt-5-nano_wikimqa_task332_3
wikimqa,419,gpt-5-nano_wikimqa_task333_1
wikimqa,420,gpt-5-nano_wikimqa_task335_1
wikimqa,421,gpt-5-nano_wikimqa_task335_2
wikimqa,422,gpt-5-nano_wikimqa_task336_1
wikimqa,423,gpt-5-nano_wikimqa_task336_2
wikimqa,424,gpt-5-nano_wikimqa_task336_3
wikimqa,425,gpt-5-nano_wikimqa_task337_1
wikimqa,426,gpt-5-nano_wikimqa_task337_2
wikimqa,427,gpt-5-nano_wikimqa_task337_3
wikimqa,428,gpt-5-nano_wikimqa_task338_2
wikimqa,429,gpt-5-nano_wikimqa_task339_1
wikimqa,430,gpt-5-nano_wikimqa_task339_2
wikimqa,431,gpt-5-nano_wikimqa_task33_1
wikimqa,432,gpt-5-nano_wikimqa_task33_2
wikimqa,433,gpt-5-nano_wikimqa_task340_1
wikimqa,434,gpt-5-nano_wikimqa_task340_2
wikimqa,435,gpt-5-nano_wikimqa_task340_3
wikimqa,436,gpt-5-nano_wikimqa_task341_1
wikimqa,437,gpt-5-nano_wikimqa_task341_2
wikimqa,438,gpt-5-nano_wikimqa_task341_3
wikimqa,439,gpt-5-nano_wikimqa_task342_2
wikimqa,440,gpt-5-nano_wikimqa_task342_3
wikimqa,441,gpt-5-nano_wikimqa_task343_1
wikimqa,442,gpt-5-nano_wikimqa_task343_2
wikimqa,443,gpt-5-nano_wikimqa_task343_3
wikimqa,444,gpt-5-nano_wikimqa_task344_1
wikimqa,445,gpt-5-nano_wikimqa_task344_2
wikimqa,446,gpt-5-nano_wikimqa_task346_2
wikimqa,447,gpt-5-nano_wikimqa_task347_1
wikimqa,448,gpt-5-nano_wikimqa_task347_2
wikimqa,449,gpt-5-nano_wikimqa_task347_3
wikimqa,450,gpt-5-nano_wikimqa_task348_2
wikimqa,451,gpt-5-nano_wikimqa_task348_3
wikimqa,452,gpt-5-nano_wikimqa_task349_1
wikimqa,453,gpt-5-nano_wikimqa_task349_2
wikimqa,454,gpt-5-nano_wikimqa_task34_1
wikimqa,455,gpt-5-nano_wikimqa_task34_2
wikimqa,456,gpt-5-nano_wikimqa_task350_1
wikimqa,457,gpt-5-nano_wikimqa_task350_2
wikimqa,458,gpt-5-nano_wikimqa_task350_3
wikimqa,459,gpt-5-nano_wikimqa_task351_2
wikimqa,460,gpt-5-nano_wikimqa_task352_1
wikimqa,461,gpt-5-nano_wikimqa_task356_1
wikimqa,462,gpt-5-nano_wikimqa_task365_1
wikimqa,463,gpt-5-nano_wikimqa_task366_2
wikimqa,464,gpt-5-nano_wikimqa_task366_3
wikimqa,465,gpt-5-nano_wikimqa_task368_1
wikimqa,466,gpt-5-nano_wikimqa_task369_2
wikimqa,467,gpt-5-nano_wikimqa_task36_1
wikimqa,468,gpt-5-nano_wikimqa_task36_3
wikimqa,469,gpt-5-nano_wikimqa_task370_1
wikimqa,470,gpt-5-nano_wikimqa_task370_2
wikimqa,471,gpt-5-nano_wikimqa_task370_3
wikimqa,472,gpt-5-nano_wikimqa_task372_1
wikimqa,473,gpt-5-nano_wikimqa_task372_2
wikimqa,474,gpt-5-nano_wikimqa_task373_2
wikimqa,475,gpt-5-nano_wikimqa_task373_3
wikimqa,476,gpt-5-nano_wikimqa_task377_2
wikimqa,477,gpt-5-nano_wikimqa_task377_3
wikimqa,478,gpt-5-nano_wikimqa_task378_1
wikimqa,479,gpt-5-nano_wikimqa_task378_2
wikimqa,480,gpt-5-nano_wikimqa_task379_1
wikimqa,481,gpt-5-nano_wikimqa_task379_3
wikimqa,482,gpt-5-nano_wikimqa_task380_1
wikimqa,483,gpt-5-nano_wikimqa_task381_2
wikimqa,484,gpt-5-nano_wikimqa_task381_3
wikimqa,485,gpt-5-nano_wikimqa_task382_1
wikimqa,486,gpt-5-nano_wikimqa_task383_1
wikimqa,487,gpt-5-nano_wikimqa_task383_2
wikimqa,488,gpt-5-nano_wikimqa_task385_1
wikimqa,489,gpt-5-nano_wikimqa_task385_3
wikimqa,490,gpt-5-nano_wikimqa_task386_1
wikimqa,491,gpt-5-nano_wikimqa_task386_2
wikimqa,492,gpt-5-nano_wikimqa_task387_1
wikimqa,493,gpt-5-nano_wikimqa_task389_1
wikimqa,494,gpt-5-nano_wikimqa_task389_2
wikimqa,495,gpt-5-nano_wikimqa_task389_3
wikimqa,496,gpt-5-nano_wikimqa_task38_2
wikimqa,497,gpt-5-nano_wikimqa_task390_1
wikimqa,498,gpt-5-nano_wikimqa_task390_2
wikimqa,499,gpt-5-nano_wikimqa_task390_3
wikimqa,500,gpt-5-nano_wikimqa_task391_1
wikimqa,501,gpt-5-nano_wikimqa_task391_3
wikimqa,502,gpt-5-nano_wikimqa_task392_1
wikimqa,503,gpt-5-nano_wikimqa_task392_3
wikimqa,504,gpt-5-nano_wikimqa_task393_2
wikimqa,505,gpt-5-nano_wikimqa_task394_3
wikimqa,506,gpt-5-nano_wikimqa_task395_1
wikimqa,507,gpt-5-nano_wikimqa_task395_2
wikimqa,508,gpt-5-nano_wikimqa_task395_3
wikimqa,509,gpt-5-nano_wikimqa_task397_1
wikimqa,510,gpt-5-nano_wikimqa_task398_3
wikimqa,511,gpt-5-nano_wikimqa_task399_1
wikimqa,512,gpt-5-nano_wikimqa_task399_2
wikimqa,513,gpt-5-nano_wikimqa_task39_1
wikimqa,514,gpt-5-nano_wikimqa_task3_2
wikimqa,515,gpt-5-nano_wikimqa_task400_1
wikimqa,516,gpt-5-nano_wikimqa_task400_3
wikimqa,517,gpt-5-nano_wikimqa_task401_2
wikimqa,518,gpt-5-nano_wikimqa_task401_3
wikimqa,519,gpt-5-nano_wikimqa_task403_2
wikimqa,520,gpt-5-nano_wikimqa_task404_1
wikimqa,521,gpt-5-nano_wikimqa_task404_2
wikimqa,522,gpt-5-nano_wikimqa_task404_3
wikimqa,523,gpt-5-nano_wikimqa_task408_2
wikimqa,524,gpt-5-nano_wikimqa_task409_1
wikimqa,525,gpt-5-nano_wikimqa_task409_2
wikimqa,526,gpt-5-nano_wikimqa_task409_3
wikimqa,527,gpt-5-nano_wikimqa_task411_1
wikimqa,528,gpt-5-nano_wikimqa_task411_2
wikimqa,529,gpt-5-nano_wikimqa_task411_3
wikimqa,530,gpt-5-nano_wikimqa_task412_2
wikimqa,531,gpt-5-nano_wikimqa_task412_3
wikimqa,532,gpt-5-nano_wikimqa_task415_1
wikimqa,533,gpt-5-nano_wikimqa_task415_2
wikimqa,534,gpt-5-nano_wikimqa_task415_3
wikimqa,535,gpt-5-nano_wikimqa_task416_1
wikimqa,536,gpt-5-nano_wikimqa_task418_1
wikimqa,537,gpt-5-nano_wikimqa_task418_2
wikimqa,538,gpt-5-nano_wikimqa_task418_3
wikimqa,539,gpt-5-nano_wikimqa_task41_1
wikimqa,540,gpt-5-nano_wikimqa_task41_2
wikimqa,541,gpt-5-nano_wikimqa_task420_1
wikimqa,542,gpt-5-nano_wikimqa_task420_2
wikimqa,543,gpt-5-nano_wikimqa_task421_3
wikimqa,544,gpt-5-nano_wikimqa_task422_1
wikimqa,545,gpt-5-nano_wikimqa_task423_1
wikimqa,546,gpt-5-nano_wikimqa_task423_2
wikimqa,547,gpt-5-nano_wikimqa_task423_3
wikimqa,548,gpt-5-nano_wikimqa_task424_1
wikimqa,549,gpt-5-nano_wikimqa_task424_2
wikimqa,550,gpt-5-nano_wikimqa_task424_3
wikimqa,551,gpt-5-nano_wikimqa_task425_2
wikimqa,552,gpt-5-nano_wikimqa_task425_3
wikimqa,553,gpt-5-nano_wikimqa_task427_1
wikimqa,554,gpt-5-nano_wikimqa_task427_2
wikimqa,555,gpt-5-nano_wikimqa_task427_3
wikimqa,556,gpt-5-nano_wikimqa_task42_2
wikimqa,557,gpt-5-nano_wikimqa_task42_3
wikimqa,558,gpt-5-nano_wikimqa_task432_1
wikimqa,559,gpt-5-nano_wikimqa_task432_2
wikimqa,560,gpt-5-nano_wikimqa_task432_3
wikimqa,561,gpt-5-nano_wikimqa_task433_2
wikimqa,562,gpt-5-nano_wikimqa_task434_1
wikimqa,563,gpt-5-nano_wikimqa_task434_2
wikimqa,564,gpt-5-nano_wikimqa_task434_3
wikimqa,565,gpt-5-nano_wikimqa_task435_1
wikimqa,566,gpt-5-nano_wikimqa_task435_2
wikimqa,567,gpt-5-nano_wikimqa_task435_3
wikimqa,568,gpt-5-nano_wikimqa_task436_1
wikimqa,569,gpt-5-nano_wikimqa_task436_3
wikimqa,570,gpt-5-nano_wikimqa_task437_2
wikimqa,571,gpt-5-nano_wikimqa_task437_3
wikimqa,572,gpt-5-nano_wikimqa_task438_2
wikimqa,573,gpt-5-nano_wikimqa_task438_3
wikimqa,574,gpt-5-nano_wikimqa_task439_2
wikimqa,575,gpt-5-nano_wikimqa_task439_3
wikimqa,576,gpt-5-nano_wikimqa_task43_2
wikimqa,577,gpt-5-nano_wikimqa_task440_1
wikimqa,578,gpt-5-nano_wikimqa_task440_2
wikimqa,579,gpt-5-nano_wikimqa_task440_3
wikimqa,580,gpt-5-nano_wikimqa_task441_1
wikimqa,581,gpt-5-nano_wikimqa_task441_3
wikimqa,582,gpt-5-nano_wikimqa_task442_2
wikimqa,583,gpt-5-nano_wikimqa_task442_3
wikimqa,584,gpt-5-nano_wikimqa_task444_1
wikimqa,585,gpt-5-nano_wikimqa_task444_2
wikimqa,586,gpt-5-nano_wikimqa_task444_3
wikimqa,587,gpt-5-nano_wikimqa_task446_1
wikimqa,588,gpt-5-nano_wikimqa_task446_2
wikimqa,589,gpt-5-nano_wikimqa_task447_1
wikimqa,590,gpt-5-nano_wikimqa_task447_2
wikimqa,591,gpt-5-nano_wikimqa_task448_1
wikimqa,592,gpt-5-nano_wikimqa_task448_2
wikimqa,593,gpt-5-nano_wikimqa_task448_3
wikimqa,594,gpt-5-nano_wikimqa_task449_1
wikimqa,595,gpt-5-nano_wikimqa_task449_2
wikimqa,596,gpt-5-nano_wikimqa_task450_2
wikimqa,597,gpt-5-nano_wikimqa_task451_2
wikimqa,598,gpt-5-nano_wikimqa_task451_3
wikimqa,599,gpt-5-nano_wikimqa_task452_2
wikimqa,600,gpt-5-nano_wikimqa_task453_1
wikimqa,601,gpt-5-nano_wikimqa_task453_3
wikimqa,602,gpt-5-nano_wikimqa_task455_1
wikimqa,603,gpt-5-nano_wikimqa_task455_2
wikimqa,604,gpt-5-nano_wikimqa_task455_3
wikimqa,605,gpt-5-nano_wikimqa_task457_2
wikimqa,606,gpt-5-nano_wikimqa_task458_1
wikimqa,607,gpt-5-nano_wikimqa_task459_2
wikimqa,608,gpt-5-nano_wikimqa_task459_3
wikimqa,609,gpt-5-nano_wikimqa_task45_2
wikimqa,610,gpt-5-nano_wikimqa_task461_1
wikimqa,611,gpt-5-nano_wikimqa_task461_2
wikimqa,612,gpt-5-nano_wikimqa_task461_3
wikimqa,613,gpt-5-nano_wikimqa_task462_3
wikimqa,614,gpt-5-nano_wikimqa_task463_1
wikimqa,615,gpt-5-nano_wikimqa_task463_2
wikimqa,616,gpt-5-nano_wikimqa_task463_3
wikimqa,617,gpt-5-nano_wikimqa_task464_3
wikimqa,618,gpt-5-nano_wikimqa_task465_3
wikimqa,619,gpt-5-nano_wikimqa_task466_1
wikimqa,620,gpt-5-nano_wikimqa_task466_2
wikimqa,621,gpt-5-nano_wikimqa_task466_3
wikimqa,622,gpt-5-nano_wikimqa_task468_3
wikimqa,623,gpt-5-nano_wikimqa_task469_1
wikimqa,624,gpt-5-nano_wikimqa_task46_2
wikimqa,625,gpt-5-nano_wikimqa_task470_1
wikimqa,626,gpt-5-nano_wikimqa_task470_3
wikimqa,627,gpt-5-nano_wikimqa_task472_3
wikimqa,628,gpt-5-nano_wikimqa_task473_1
wikimqa,629,gpt-5-nano_wikimqa_task474_1
wikimqa,630,gpt-5-nano_wikimqa_task474_2
wikimqa,631,gpt-5-nano_wikimqa_task474_3
wikimqa,632,gpt-5-nano_wikimqa_task475_1
wikimqa,633,gpt-5-nano_wikimqa_task475_2
wikimqa,634,gpt-5-nano_wikimqa_task475_3
wikimqa,635,gpt-5-nano_wikimqa_task476_1
wikimqa,636,gpt-5-nano_wikimqa_task476_2
wikimqa,637,gpt-5-nano_wikimqa_task476_3
wikimqa,638,gpt-5-nano_wikimqa_task477_1
wikimqa,639,gpt-5-nano_wikimqa_task477_2
wikimqa,640,gpt-5-nano_wikimqa_task478_1
wikimqa,641,gpt-5-nano_wikimqa_task478_2
wikimqa,642,gpt-5-nano_wikimqa_task479_1
wikimqa,643,gpt-5-nano_wikimqa_task479_3
wikimqa,644,gpt-5-nano_wikimqa_task47_2
wikimqa,645,gpt-5-nano_wikimqa_task47_3
wikimqa,646,gpt-5-nano_wikimqa_task480_1
wikimqa,647,gpt-5-nano_wikimqa_task481_1
wikimqa,648,gpt-5-nano_wikimqa_task481_2
wikimqa,649,gpt-5-nano_wikimqa_task483_2
wikimqa,650,gpt-5-nano_wikimqa_task486_3
wikimqa,651,gpt-5-nano_wikimqa_task487_3
wikimqa,652,gpt-5-nano_wikimqa_task488_1
wikimqa,653,gpt-5-nano_wikimqa_task489_1
wikimqa,654,gpt-5-nano_wikimqa_task489_2
wikimqa,655,gpt-5-nano_wikimqa_task489_3
wikimqa,656,gpt-5-nano_wikimqa_task491_3
wikimqa,657,gpt-5-nano_wikimqa_task493_2
wikimqa,658,gpt-5-nano_wikimqa_task493_3
wikimqa,659,gpt-5-nano_wikimqa_task494_1
wikimqa,660,gpt-5-nano_wikimqa_task495_2
wikimqa,661,gpt-5-nano_wikimqa_task495_3
wikimqa,662,gpt-5-nano_wikimqa_task496_1
wikimqa,663,gpt-5-nano_wikimqa_task496_2
wikimqa,664,gpt-5-nano_wikimqa_task496_3
wikimqa,665,gpt-5-nano_wikimqa_task497_3
wikimqa,666,gpt-5-nano_wikimqa_task499_2
wikimqa,667,gpt-5-nano_wikimqa_task499_3
wikimqa,668,gpt-5-nano_wikimqa_task49_3
wikimqa,669,gpt-5-nano_wikimqa_task4_1
wikimqa,670,gpt-5-nano_wikimqa_task4_3
wikimqa,671,gpt-5-nano_wikimqa_task500_1
wikimqa,672,gpt-5-nano_wikimqa_task500_2
wikimqa,673,gpt-5-nano_wikimqa_task50_1
wikimqa,674,gpt-5-nano_wikimqa_task50_2
wikimqa,675,gpt-5-nano_wikimqa_task51_1
wikimqa,676,gpt-5-nano_wikimqa_task51_2
wikimqa,677,gpt-5-nano_wikimqa_task52_1
wikimqa,678,gpt-5-nano_wikimqa_task52_3
wikimqa,679,gpt-5-nano_wikimqa_task54_1
wikimqa,680,gpt-5-nano_wikimqa_task54_2
wikimqa,681,gpt-5-nano_wikimqa_task55_1
wikimqa,682,gpt-5-nano_wikimqa_task55_3
wikimqa,683,gpt-5-nano_wikimqa_task56_3
wikimqa,684,gpt-5-nano_wikimqa_task57_2
wikimqa,685,gpt-5-nano_wikimqa_task59_2
wikimqa,686,gpt-5-nano_wikimqa_task5_1
wikimqa,687,gpt-5-nano_wikimqa_task5_2
wikimqa,688,gpt-5-nano_wikimqa_task61_1
