dataset	model	subset	seeds	layer_range	gamma	w	variant	position	c_begin	c_end	is_anchor	step_acc_test	agent_acc_test	step_acc_val	agent_acc_val
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-base	embed	1	7	False	0.28571428571428564	0.43915343915343913	0.3076923076923077	0.5256410256410257
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-base	act/3	1	7	False	0.15343915343915343	0.39153439153439146	0.19230769230769232	0.4230769230769231
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-base	act/7	1	7	False	0.1164021164021164	0.3280423280423281	0.14102564102564105	0.3974358974358974
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-base	act/11	1	7	False	0.13227513227513227	0.3333333333333333	0.14102564102564105	0.3717948717948718
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-base	act/15	1	7	False	0.15343915343915343	0.31746031746031744	0.20512820512820515	0.4230769230769231
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-base	act/19	1	7	False	0.2962962962962963	0.42857142857142855	0.25641025641025644	0.4230769230769231
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-base	act/23	1	7	False	0.3333333333333333	0.4708994708994709	0.3205128205128205	0.4615384615384615
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-base	act/27	1	7	True	0.39153439153439146	0.5238095238095238	0.3846153846153846	0.5128205128205128
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-base	act/31	1	7	False	0.3439153439153439	0.4761904761904762	0.3461538461538462	0.4615384615384615
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-base	act/31_normed	1	7	False	0.3439153439153439	0.48148148148148145	0.358974358974359	0.4615384615384615
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-base	ens-mid3	1	7	False	0.20105820105820105	0.3650793650793651	0.25641025641025644	0.43589743589743596
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-soap	embed	1	7	False	0.36507936507936506	0.5132275132275131	0.3333333333333333	0.5512820512820512
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-soap	act/3	1	7	False	0.25925925925925924	0.45502645502645506	0.282051282051282	0.5
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-soap	act/7	1	7	False	0.24338624338624337	0.42857142857142855	0.25641025641025644	0.4615384615384615
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-soap	act/11	1	7	False	0.23809523809523805	0.4338624338624339	0.23076923076923075	0.44871794871794873
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-soap	act/15	1	7	False	0.3068783068783068	0.45502645502645506	0.3076923076923077	0.5
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-soap	act/19	1	7	False	0.4074074074074074	0.5343915343915344	0.3333333333333333	0.5256410256410257
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-soap	act/23	1	7	False	0.43915343915343913	0.582010582010582	0.3974358974358974	0.5384615384615384
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-soap	act/27	1	7	True	0.4761904761904761	0.6031746031746031	0.44871794871794873	0.576923076923077
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-soap	act/31	1	7	False	0.4338624338624338	0.5714285714285715	0.358974358974359	0.4871794871794872
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-soap	act/31_normed	1	7	False	0.42328042328042326	0.566137566137566	0.358974358974359	0.48717948717948717
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	anchor-soap	ens-mid3	1	7	False	0.2169312169312169	0.3544973544973545	0.2692307692307692	0.5
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	best-band	embed	1	10	False	0.3174603174603174	0.4603174603174603	0.358974358974359	0.5512820512820512
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	best-band	act/3	2	4	False	0.3544973544973544	0.5396825396825397	0.2948717948717949	0.5256410256410257
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	best-band	act/7	2	4	False	0.32804232804232797	0.4973544973544974	0.30769230769230765	0.4743589743589743
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	best-band	act/11	2	4	False	0.2962962962962962	0.5026455026455026	0.23076923076923073	0.43589743589743585
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	best-band	act/15	2	7	False	0.28571428571428564	0.46031746031746024	0.2692307692307692	0.4358974358974359
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	best-band	act/19	2	3	False	0.3439153439153439	0.5238095238095238	0.20512820512820507	0.358974358974359
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	best-band	act/23	1	13	False	0.3439153439153439	0.48677248677248675	0.30769230769230765	0.44871794871794873
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	best-band	act/27	1	7	True	0.39153439153439146	0.5238095238095238	0.3846153846153846	0.5128205128205128
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	best-band	act/31	1	7	False	0.3439153439153439	0.4761904761904761	0.3461538461538461	0.4615384615384615
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	best-band	act/31_normed	1	7	False	0.3439153439153439	0.4814814814814814	0.358974358974359	0.4615384615384615
ww	qwen3.5-9b	algorithm-generated	3,4,5	0-2	0.6	1	best-band	ens-mid3	2	3	False	0.31216931216931215	0.4761904761904761	0.14102564102564097	0.3333333333333333
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-base	embed	0	5	False	0.13793103448275865	0.7241379310344828	0.08333333333333333	0.5555555555555555
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-base	act/3	0	5	False	0.0574712643678161	0.41379310344827586	0.05555555555555555	0.3611111111111111
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-base	act/7	0	5	False	0.0	0.3448275862068966	0.027777777777777776	0.3333333333333333
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-base	act/11	0	5	False	0.0	0.3333333333333333	0.027777777777777776	0.3055555555555555
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-base	act/15	0	5	False	0.1264367816091954	0.4942528735632184	0.1111111111111111	0.4444444444444444
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-base	act/19	0	5	False	0.1954022988505747	0.5632183908045977	0.08333333333333333	0.5277777777777778
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-base	act/23	0	5	False	0.1724137931034483	0.5747126436781609	0.08333333333333333	0.5555555555555556
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-base	act/27	0	5	False	0.14942528735632185	0.574712643678161	0.05555555555555555	0.5
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-base	act/31	0	5	True	0.3333333333333333	0.6781609195402298	0.19444444444444442	0.638888888888889
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-base	act/31_normed	0	5	False	0.3103448275862069	0.6666666666666666	0.13888888888888887	0.5833333333333334
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-base	ens-mid3	0	5	False	0.14942528735632185	0.4827586206896552	0.08333333333333333	0.4444444444444445
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-soap	embed	0	5	False	0.1149425287356322	0.6666666666666666	0.027777777777777776	0.47222222222222227
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-soap	act/3	0	5	False	0.13793103448275862	0.4252873563218391	0.08333333333333333	0.3888888888888889
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-soap	act/7	0	5	False	0.06896551724137932	0.367816091954023	0.05555555555555555	0.3333333333333333
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-soap	act/11	0	5	False	0.0574712643678161	0.3103448275862069	0.027777777777777776	0.3055555555555555
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-soap	act/15	0	5	False	0.034482758620689655	0.4942528735632184	0.0	0.38888888888888884
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-soap	act/19	0	5	False	0.1839080459770115	0.5402298850574713	0.08333333333333333	0.5277777777777778
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-soap	act/23	0	5	False	0.13793103448275862	0.5402298850574713	0.08333333333333333	0.5555555555555556
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-soap	act/27	0	5	False	0.16091954022988506	0.5632183908045977	0.05555555555555555	0.5
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-soap	act/31	0	5	True	0.3448275862068966	0.6781609195402298	0.19444444444444442	0.6111111111111112
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-soap	act/31_normed	0	5	False	0.3448275862068966	0.6781609195402298	0.16666666666666666	0.638888888888889
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	anchor-soap	ens-mid3	0	5	False	0.14942528735632185	0.4942528735632184	0.08333333333333333	0.47222222222222215
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	best-band	embed	0	1	False	0.14942528735632182	0.7241379310344828	0.0833333333333333	0.5833333333333334
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	best-band	act/3	3	4	False	0.11494252873563214	0.4942528735632184	0.11111111111111106	0.5277777777777778
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	best-band	act/7	16	18	False	0.12643678160919536	0.4482758620689655	0.027777777777777766	0.3333333333333333
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	best-band	act/11	3	5	False	0.1264367816091954	0.47126436781609193	0.0833333333333333	0.3333333333333333
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	best-band	act/15	0	2	False	0.1379310344827586	0.5287356321839081	0.11111111111111106	0.47222222222222215
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	best-band	act/19	0	5	False	0.1954022988505747	0.5632183908045977	0.0833333333333333	0.5277777777777778
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	best-band	act/23	0	3	False	0.18390804597701146	0.5632183908045977	0.0833333333333333	0.5277777777777778
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	best-band	act/27	0	1	False	0.1724137931034483	0.5977011494252874	0.05555555555555553	0.5000000000000001
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	best-band	act/31	0	5	True	0.3333333333333333	0.6781609195402298	0.19444444444444442	0.638888888888889
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	best-band	act/31_normed	0	11	False	0.3218390804597701	0.6551724137931033	0.16666666666666666	0.6111111111111112
ww	qwen3.5-9b	hand-crafted	13,14,15	4-6	0.1	2	best-band	ens-mid3	0	1	False	0.16091954022988503	0.4942528735632184	0.0833333333333333	0.4166666666666667
