with_gt	judge	method	dataset	subset	seed	seeds	n_preds	n_test	n_missing	n_null_step	step_acc	agent_acc	agent_acc_substring	family	train_seed
True	qwen3.5-9b	oat.s44	correct-error	hotpot	19	17,18,19	578	289	0	0	0.4290657439446367	0.7024221453287197	0.7024221453287197	oat	44
True	qwen3.5-9b	oat.s45	correct-error	hotpot	17	17,18,19	578	289	0	0	0.43944636678200694	0.7058823529411765	0.7058823529411765	oat	45
True	qwen3.5-9b	oat.s45	correct-error	hotpot	18	17,18,19	578	289	0	0	0.4740484429065744	0.7024221453287197	0.7024221453287197	oat	45
True	qwen3.5-9b	oat.s45	correct-error	hotpot	19	17,18,19	578	289	0	0	0.4463667820069204	0.71280276816609	0.71280276816609	oat	45
True	qwen3.5-9b	oat.s46	correct-error	hotpot	17	17,18,19	578	289	0	0	0.46366782006920415	0.7058823529411765	0.7058823529411765	oat	46
True	qwen3.5-9b	oat.s46	correct-error	hotpot	18	17,18,19	578	289	0	0	0.4809688581314879	0.698961937716263	0.698961937716263	oat	46
True	qwen3.5-9b	oat.s46	correct-error	hotpot	19	17,18,19	578	289	0	0	0.46366782006920415	0.7058823529411765	0.7058823529411765	oat	46
True	qwen3.5-9b	stepfinder.s42	correct-error	hotpot	17	17,18,19	578	289	0	0	0.2768166089965398	0.6539792387543253	0.6539792387543253	stepfinder	42
True	qwen3.5-9b	stepfinder.s42	correct-error	hotpot	18	17,18,19	578	289	0	0	0.28027681660899656	0.6885813148788927	0.6885813148788927	stepfinder	42
True	qwen3.5-9b	stepfinder.s42	correct-error	hotpot	19	17,18,19	578	289	0	0	0.2560553633217993	0.7093425605536332	0.7093425605536332	stepfinder	42
True	qwen3.5-9b	stepfinder.s43	correct-error	hotpot	17	17,18,19	578	289	0	0	0.24567474048442905	0.6505190311418685	0.6505190311418685	stepfinder	43
True	qwen3.5-9b	stepfinder.s43	correct-error	hotpot	18	17,18,19	578	289	0	0	0.2560553633217993	0.6470588235294118	0.6470588235294118	stepfinder	43
True	qwen3.5-9b	stepfinder.s43	correct-error	hotpot	19	17,18,19	578	289	0	0	0.21453287197231835	0.6643598615916955	0.6643598615916955	stepfinder	43
True	qwen3.5-9b	stepfinder.s44	correct-error	hotpot	17	17,18,19	578	289	0	0	0.25951557093425603	0.629757785467128	0.629757785467128	stepfinder	44
True	qwen3.5-9b	stepfinder.s44	correct-error	hotpot	18	17,18,19	578	289	0	0	0.2837370242214533	0.6366782006920415	0.6366782006920415	stepfinder	44
True	qwen3.5-9b	stepfinder.s44	correct-error	hotpot	19	17,18,19	578	289	0	0	0.2560553633217993	0.6366782006920415	0.6366782006920415	stepfinder	44
True	qwen3.5-9b	stepfinder.s45	correct-error	hotpot	17	17,18,19	578	289	0	0	0.12802768166089964	0.6193771626297578	0.6193771626297578	stepfinder	45
True	qwen3.5-9b	stepfinder.s45	correct-error	hotpot	18	17,18,19	578	289	0	0	0.1522491349480969	0.6262975778546713	0.6262975778546713	stepfinder	45
True	qwen3.5-9b	stepfinder.s45	correct-error	hotpot	19	17,18,19	578	289	0	0	0.17301038062283736	0.6678200692041523	0.6678200692041523	stepfinder	45
True	qwen3.5-9b	stepfinder.s46	correct-error	hotpot	17	17,18,19	578	289	0	0	0.2629757785467128	0.6539792387543253	0.6539792387543253	stepfinder	46
True	qwen3.5-9b	stepfinder.s46	correct-error	hotpot	18	17,18,19	578	289	0	0	0.29411764705882354	0.6782006920415224	0.6782006920415224	stepfinder	46
True	qwen3.5-9b	stepfinder.s46	correct-error	hotpot	19	17,18,19	578	289	0	0	0.2629757785467128	0.671280276816609	0.671280276816609	stepfinder	46
True	deepseek-8b	oat.s42	correct-error	hotpot	17	17,18,19	578	289	0	0	0.39792387543252594	0.6955017301038062	0.6955017301038062	oat	42
True	deepseek-8b	oat.s42	correct-error	hotpot	18	17,18,19	578	289	0	0	0.4359861591695502	0.6885813148788927	0.6885813148788927	oat	42
True	deepseek-8b	oat.s42	correct-error	hotpot	19	17,18,19	578	289	0	0	0.40484429065743943	0.726643598615917	0.726643598615917	oat	42
True	deepseek-8b	oat.s43	correct-error	hotpot	17	17,18,19	578	289	0	0	0.39792387543252594	0.6920415224913494	0.6920415224913494	oat	43
True	deepseek-8b	oat.s43	correct-error	hotpot	18	17,18,19	578	289	0	0	0.43944636678200694	0.6920415224913494	0.6920415224913494	oat	43
True	deepseek-8b	oat.s43	correct-error	hotpot	19	17,18,19	578	289	0	0	0.40484429065743943	0.726643598615917	0.726643598615917	oat	43
True	deepseek-8b	oat.s44	correct-error	hotpot	17	17,18,19	578	289	0	0	0.3875432525951557	0.6782006920415224	0.6782006920415224	oat	44
True	deepseek-8b	oat.s44	correct-error	hotpot	18	17,18,19	578	289	0	0	0.4463667820069204	0.6955017301038062	0.6955017301038062	oat	44
True	deepseek-8b	oat.s44	correct-error	hotpot	19	17,18,19	578	289	0	0	0.4117647058823529	0.7093425605536332	0.7093425605536332	oat	44
True	deepseek-8b	oat.s45	correct-error	hotpot	17	17,18,19	578	289	0	0	0.39792387543252594	0.6955017301038062	0.6955017301038062	oat	45
True	deepseek-8b	oat.s45	correct-error	hotpot	18	17,18,19	578	289	0	0	0.4463667820069204	0.6920415224913494	0.6920415224913494	oat	45
True	deepseek-8b	oat.s45	correct-error	hotpot	19	17,18,19	578	289	0	0	0.4083044982698962	0.7197231833910035	0.7197231833910035	oat	45
True	deepseek-8b	oat.s46	correct-error	hotpot	17	17,18,19	578	289	0	0	0.39100346020761245	0.6851211072664359	0.6851211072664359	oat	46
True	deepseek-8b	oat.s46	correct-error	hotpot	18	17,18,19	578	289	0	0	0.4117647058823529	0.6782006920415224	0.6782006920415224	oat	46
True	deepseek-8b	oat.s46	correct-error	hotpot	19	17,18,19	578	289	0	0	0.39100346020761245	0.71280276816609	0.71280276816609	oat	46
True	deepseek-8b	stepfinder.s42	correct-error	hotpot	17	17,18,19	578	289	0	0	0.10726643598615918	0.6747404844290658	0.6747404844290658	stepfinder	42
True	deepseek-8b	stepfinder.s42	correct-error	hotpot	18	17,18,19	578	289	0	0	0.08996539792387544	0.6851211072664359	0.6851211072664359	stepfinder	42
True	deepseek-8b	stepfinder.s42	correct-error	hotpot	19	17,18,19	578	289	0	0	0.11764705882352941	0.7093425605536332	0.7093425605536332	stepfinder	42
True	deepseek-8b	stepfinder.s43	correct-error	hotpot	17	17,18,19	578	289	0	0	0.16262975778546712	0.5813148788927336	0.5813148788927336	stepfinder	43
True	deepseek-8b	stepfinder.s43	correct-error	hotpot	18	17,18,19	578	289	0	0	0.1522491349480969	0.5778546712802768	0.5778546712802768	stepfinder	43
True	deepseek-8b	stepfinder.s43	correct-error	hotpot	19	17,18,19	578	289	0	0	0.1972318339100346	0.615916955017301	0.615916955017301	stepfinder	43
True	deepseek-8b	stepfinder.s44	correct-error	hotpot	17	17,18,19	578	289	0	0	0.19377162629757785	0.6366782006920415	0.6366782006920415	stepfinder	44
True	deepseek-8b	stepfinder.s44	correct-error	hotpot	18	17,18,19	578	289	0	0	0.2041522491349481	0.6262975778546713	0.6262975778546713	stepfinder	44
True	deepseek-8b	stepfinder.s44	correct-error	hotpot	19	17,18,19	578	289	0	0	0.17647058823529413	0.629757785467128	0.629757785467128	stepfinder	44
True	deepseek-8b	stepfinder.s45	correct-error	hotpot	17	17,18,19	578	289	0	0	0.19377162629757785	0.6366782006920415	0.6366782006920415	stepfinder	45
True	deepseek-8b	stepfinder.s45	correct-error	hotpot	18	17,18,19	578	289	0	0	0.17993079584775087	0.6747404844290658	0.6747404844290658	stepfinder	45
True	deepseek-8b	stepfinder.s45	correct-error	hotpot	19	17,18,19	578	289	0	0	0.18339100346020762	0.7058823529411765	0.7058823529411765	stepfinder	45
True	deepseek-8b	stepfinder.s46	correct-error	hotpot	17	17,18,19	578	289	0	0	0.18685121107266436	0.6747404844290658	0.6747404844290658	stepfinder	46
True	deepseek-8b	stepfinder.s46	correct-error	hotpot	18	17,18,19	578	289	0	0	0.1695501730103806	0.6851211072664359	0.6851211072664359	stepfinder	46
True	deepseek-8b	stepfinder.s46	correct-error	hotpot	19	17,18,19	578	289	0	0	0.17993079584775087	0.7024221453287197	0.7024221453287197	stepfinder	46
True	qwen3-embedding-0.6b	stepfinder.s42	correct-error	hotpot	17	17,18,19	578	289	0	0	0.22491349480968859	0.6782006920415224	0.6782006920415224	stepfinder	42
True	qwen3-embedding-0.6b	stepfinder.s42	correct-error	hotpot	18	17,18,19	578	289	0	0	0.2179930795847751	0.6885813148788927	0.6885813148788927	stepfinder	42
True	qwen3-embedding-0.6b	stepfinder.s42	correct-error	hotpot	19	17,18,19	578	289	0	0	0.21453287197231835	0.6955017301038062	0.6955017301038062	stepfinder	42
True	qwen3-embedding-0.6b	stepfinder.s43	correct-error	hotpot	17	17,18,19	578	289	0	0	0.18685121107266436	0.6262975778546713	0.6262975778546713	stepfinder	43
True	qwen3-embedding-0.6b	stepfinder.s43	correct-error	hotpot	18	17,18,19	578	289	0	0	0.20069204152249134	0.657439446366782	0.657439446366782	stepfinder	43
True	qwen3-embedding-0.6b	stepfinder.s43	correct-error	hotpot	19	17,18,19	578	289	0	0	0.23183391003460208	0.6678200692041523	0.6678200692041523	stepfinder	43
True	qwen3-embedding-0.6b	stepfinder.s44	correct-error	hotpot	17	17,18,19	578	289	0	0	0.3217993079584775	0.6366782006920415	0.6366782006920415	stepfinder	44
True	qwen3-embedding-0.6b	stepfinder.s44	correct-error	hotpot	18	17,18,19	578	289	0	0	0.3391003460207612	0.6608996539792388	0.6608996539792388	stepfinder	44
True	qwen3-embedding-0.6b	stepfinder.s44	correct-error	hotpot	19	17,18,19	578	289	0	0	0.32525951557093424	0.6608996539792388	0.6608996539792388	stepfinder	44
True	qwen3-embedding-0.6b	stepfinder.s45	correct-error	hotpot	17	17,18,19	578	289	0	0	0.27335640138408307	0.6193771626297578	0.6193771626297578	stepfinder	45
True	qwen3-embedding-0.6b	stepfinder.s45	correct-error	hotpot	18	17,18,19	578	289	0	0	0.2975778546712803	0.6401384083044983	0.6401384083044983	stepfinder	45
True	qwen3-embedding-0.6b	stepfinder.s45	correct-error	hotpot	19	17,18,19	578	289	0	0	0.2768166089965398	0.6470588235294118	0.6470588235294118	stepfinder	45
True	qwen3-embedding-0.6b	stepfinder.s46	correct-error	hotpot	17	17,18,19	578	289	0	0	0.22837370242214533	0.6643598615916955	0.6643598615916955	stepfinder	46
True	qwen3-embedding-0.6b	stepfinder.s46	correct-error	hotpot	18	17,18,19	578	289	0	0	0.20761245674740483	0.657439446366782	0.657439446366782	stepfinder	46
True	qwen3-embedding-0.6b	stepfinder.s46	correct-error	hotpot	19	17,18,19	578	289	0	0	0.2422145328719723	0.6816608996539792	0.6816608996539792	stepfinder	46
True	qwen3.5-9b	oat.s42	correct-error	math500	17	17,18,19	157	79	0	0	0.4810126582278481	0.5063291139240507	0.5063291139240507	oat	42
True	qwen3.5-9b	oat.s42	correct-error	math500	18	17,18,19	157	79	0	0	0.5063291139240507	0.5443037974683544	0.5443037974683544	oat	42
True	qwen3.5-9b	oat.s42	correct-error	math500	19	17,18,19	157	79	0	0	0.5569620253164557	0.5063291139240507	0.5063291139240507	oat	42
True	qwen3.5-9b	oat.s43	correct-error	math500	17	17,18,19	157	79	0	0	0.45569620253164556	0.4936708860759494	0.4936708860759494	oat	43
True	qwen3.5-9b	oat.s43	correct-error	math500	18	17,18,19	157	79	0	0	0.5189873417721519	0.5443037974683544	0.5443037974683544	oat	43
True	qwen3.5-9b	oat.s43	correct-error	math500	19	17,18,19	157	79	0	0	0.5443037974683544	0.5189873417721519	0.5189873417721519	oat	43
True	qwen3.5-9b	oat.s44	correct-error	math500	17	17,18,19	157	79	0	0	0.45569620253164556	0.5189873417721519	0.5189873417721519	oat	44
True	qwen3.5-9b	oat.s44	correct-error	math500	18	17,18,19	157	79	0	0	0.5189873417721519	0.5443037974683544	0.5443037974683544	oat	44
True	qwen3.5-9b	oat.s44	correct-error	math500	19	17,18,19	157	79	0	0	0.5569620253164557	0.5443037974683544	0.5443037974683544	oat	44
True	qwen3.5-9b	oat.s45	correct-error	math500	17	17,18,19	157	79	0	0	0.4810126582278481	0.5443037974683544	0.5443037974683544	oat	45
True	qwen3.5-9b	oat.s45	correct-error	math500	18	17,18,19	157	79	0	0	0.5189873417721519	0.5822784810126582	0.5822784810126582	oat	45
True	qwen3.5-9b	oat.s45	correct-error	math500	19	17,18,19	157	79	0	0	0.5822784810126582	0.5443037974683544	0.5443037974683544	oat	45
True	qwen3.5-9b	oat.s46	correct-error	math500	17	17,18,19	157	79	0	0	0.4430379746835443	0.5063291139240507	0.5063291139240507	oat	46
True	qwen3.5-9b	oat.s46	correct-error	math500	18	17,18,19	157	79	0	0	0.4810126582278481	0.569620253164557	0.569620253164557	oat	46
True	qwen3.5-9b	oat.s46	correct-error	math500	19	17,18,19	157	79	0	0	0.5316455696202531	0.5316455696202531	0.5316455696202531	oat	46
True	qwen3.5-9b	stepfinder.s42	correct-error	math500	17	17,18,19	157	79	0	0	0.27848101265822783	0.379746835443038	0.379746835443038	stepfinder	42
True	qwen3.5-9b	stepfinder.s42	correct-error	math500	18	17,18,19	157	79	0	0	0.2911392405063291	0.43037974683544306	0.43037974683544306	stepfinder	42
True	qwen3.5-9b	stepfinder.s42	correct-error	math500	19	17,18,19	157	79	0	0	0.27848101265822783	0.31645569620253167	0.31645569620253167	stepfinder	42
True	qwen3.5-9b	stepfinder.s43	correct-error	math500	17	17,18,19	157	79	0	0	0.34177215189873417	0.43037974683544306	0.43037974683544306	stepfinder	43
True	qwen3.5-9b	stepfinder.s43	correct-error	math500	18	17,18,19	157	79	0	0	0.35443037974683544	0.5189873417721519	0.5189873417721519	stepfinder	43
True	qwen3.5-9b	stepfinder.s43	correct-error	math500	19	17,18,19	157	79	0	0	0.31645569620253167	0.379746835443038	0.379746835443038	stepfinder	43
True	qwen3.5-9b	stepfinder.s44	correct-error	math500	17	17,18,19	157	79	0	0	0.4936708860759494	0.5063291139240507	0.5063291139240507	stepfinder	44
True	qwen3.5-9b	stepfinder.s44	correct-error	math500	18	17,18,19	157	79	0	0	0.5443037974683544	0.6075949367088608	0.6075949367088608	stepfinder	44
True	qwen3.5-9b	stepfinder.s44	correct-error	math500	19	17,18,19	157	79	0	0	0.5569620253164557	0.5063291139240507	0.5063291139240507	stepfinder	44
True	qwen3.5-9b	stepfinder.s45	correct-error	math500	17	17,18,19	157	79	0	0	0.17721518987341772	0.25316455696202533	0.25316455696202533	stepfinder	45
True	qwen3.5-9b	stepfinder.s45	correct-error	math500	18	17,18,19	157	79	0	0	0.13924050632911392	0.24050632911392406	0.24050632911392406	stepfinder	45
True	qwen3.5-9b	stepfinder.s45	correct-error	math500	19	17,18,19	157	79	0	0	0.189873417721519	0.22784810126582278	0.22784810126582278	stepfinder	45
True	qwen3.5-9b	stepfinder.s46	correct-error	math500	17	17,18,19	157	79	0	0	0.5189873417721519	0.5443037974683544	0.5443037974683544	stepfinder	46
True	qwen3.5-9b	stepfinder.s46	correct-error	math500	18	17,18,19	157	79	0	0	0.5063291139240507	0.5316455696202531	0.5316455696202531	stepfinder	46
True	qwen3.5-9b	stepfinder.s46	correct-error	math500	19	17,18,19	157	79	0	0	0.45569620253164556	0.43037974683544306	0.43037974683544306	stepfinder	46
True	deepseek-8b	oat.s42	correct-error	math500	17	17,18,19	157	79	0	0	0.4430379746835443	0.4936708860759494	0.4936708860759494	oat	42
True	deepseek-8b	oat.s42	correct-error	math500	18	17,18,19	157	79	0	0	0.5189873417721519	0.5443037974683544	0.5443037974683544	oat	42
True	deepseek-8b	oat.s42	correct-error	math500	19	17,18,19	157	79	0	0	0.569620253164557	0.5316455696202531	0.5316455696202531	oat	42
True	deepseek-8b	oat.s43	correct-error	math500	17	17,18,19	157	79	0	0	0.46835443037974683	0.4936708860759494	0.4936708860759494	oat	43
True	deepseek-8b	oat.s43	correct-error	math500	18	17,18,19	157	79	0	0	0.5189873417721519	0.5316455696202531	0.5316455696202531	oat	43
True	deepseek-8b	oat.s43	correct-error	math500	19	17,18,19	157	79	0	0	0.5949367088607594	0.5443037974683544	0.5443037974683544	oat	43
True	deepseek-8b	oat.s44	correct-error	math500	17	17,18,19	157	79	0	0	0.4430379746835443	0.4810126582278481	0.4810126582278481	oat	44
True	deepseek-8b	oat.s44	correct-error	math500	18	17,18,19	157	79	0	0	0.5063291139240507	0.5189873417721519	0.5189873417721519	oat	44
True	deepseek-8b	oat.s44	correct-error	math500	19	17,18,19	157	79	0	0	0.569620253164557	0.5189873417721519	0.5189873417721519	oat	44
True	deepseek-8b	oat.s45	correct-error	math500	17	17,18,19	157	79	0	0	0.4430379746835443	0.4810126582278481	0.4810126582278481	oat	45
True	deepseek-8b	oat.s45	correct-error	math500	18	17,18,19	157	79	0	0	0.5063291139240507	0.5189873417721519	0.5189873417721519	oat	45
True	deepseek-8b	oat.s45	correct-error	math500	19	17,18,19	157	79	0	0	0.569620253164557	0.5316455696202531	0.5316455696202531	oat	45
True	deepseek-8b	oat.s46	correct-error	math500	17	17,18,19	157	79	0	0	0.4430379746835443	0.4810126582278481	0.4810126582278481	oat	46
True	deepseek-8b	oat.s46	correct-error	math500	18	17,18,19	157	79	0	0	0.5189873417721519	0.5316455696202531	0.5316455696202531	oat	46
True	deepseek-8b	oat.s46	correct-error	math500	19	17,18,19	157	79	0	0	0.569620253164557	0.5189873417721519	0.5189873417721519	oat	46
True	deepseek-8b	stepfinder.s42	correct-error	math500	17	17,18,19	157	79	0	0	0.1518987341772152	0.3037974683544304	0.3037974683544304	stepfinder	42
True	deepseek-8b	stepfinder.s42	correct-error	math500	18	17,18,19	157	79	0	0	0.12658227848101267	0.2911392405063291	0.2911392405063291	stepfinder	42
True	deepseek-8b	stepfinder.s42	correct-error	math500	19	17,18,19	157	79	0	0	0.12658227848101267	0.24050632911392406	0.24050632911392406	stepfinder	42
True	deepseek-8b	stepfinder.s43	correct-error	math500	17	17,18,19	157	79	0	0	0.17721518987341772	0.22784810126582278	0.22784810126582278	stepfinder	43
True	deepseek-8b	stepfinder.s43	correct-error	math500	18	17,18,19	157	79	0	0	0.13924050632911392	0.22784810126582278	0.22784810126582278	stepfinder	43
True	deepseek-8b	stepfinder.s43	correct-error	math500	19	17,18,19	157	79	0	0	0.20253164556962025	0.189873417721519	0.189873417721519	stepfinder	43
True	deepseek-8b	stepfinder.s44	correct-error	math500	17	17,18,19	157	79	0	0	0.379746835443038	0.45569620253164556	0.45569620253164556	stepfinder	44
True	deepseek-8b	stepfinder.s44	correct-error	math500	18	17,18,19	157	79	0	0	0.43037974683544306	0.4430379746835443	0.4430379746835443	stepfinder	44
True	deepseek-8b	stepfinder.s44	correct-error	math500	19	17,18,19	157	79	0	0	0.3670886075949367	0.4177215189873418	0.4177215189873418	stepfinder	44
True	deepseek-8b	stepfinder.s45	correct-error	math500	17	17,18,19	157	79	0	0	0.35443037974683544	0.46835443037974683	0.46835443037974683	stepfinder	45
True	deepseek-8b	stepfinder.s45	correct-error	math500	18	17,18,19	157	79	0	0	0.2911392405063291	0.4177215189873418	0.4177215189873418	stepfinder	45
True	deepseek-8b	stepfinder.s45	correct-error	math500	19	17,18,19	157	79	0	0	0.2911392405063291	0.3924050632911392	0.3924050632911392	stepfinder	45
True	deepseek-8b	stepfinder.s46	correct-error	math500	17	17,18,19	157	79	0	0	0.3291139240506329	0.4050632911392405	0.4050632911392405	stepfinder	46
True	deepseek-8b	stepfinder.s46	correct-error	math500	18	17,18,19	157	79	0	0	0.31645569620253167	0.3924050632911392	0.3924050632911392	stepfinder	46
True	deepseek-8b	stepfinder.s46	correct-error	math500	19	17,18,19	157	79	0	0	0.3291139240506329	0.379746835443038	0.379746835443038	stepfinder	46
True	qwen3-embedding-0.6b	stepfinder.s42	correct-error	math500	17	17,18,19	157	79	0	0	0.35443037974683544	0.46835443037974683	0.46835443037974683	stepfinder	42
True	qwen3-embedding-0.6b	stepfinder.s42	correct-error	math500	18	17,18,19	157	79	0	0	0.43037974683544306	0.5316455696202531	0.5316455696202531	stepfinder	42
True	qwen3-embedding-0.6b	stepfinder.s42	correct-error	math500	19	17,18,19	157	79	0	0	0.379746835443038	0.4177215189873418	0.4177215189873418	stepfinder	42
True	qwen3-embedding-0.6b	stepfinder.s43	correct-error	math500	17	17,18,19	157	79	0	0	0.25316455696202533	0.31645569620253167	0.31645569620253167	stepfinder	43
True	qwen3-embedding-0.6b	stepfinder.s43	correct-error	math500	18	17,18,19	157	79	0	0	0.26582278481012656	0.379746835443038	0.379746835443038	stepfinder	43
True	qwen3-embedding-0.6b	stepfinder.s43	correct-error	math500	19	17,18,19	157	79	0	0	0.26582278481012656	0.2911392405063291	0.2911392405063291	stepfinder	43
True	qwen3-embedding-0.6b	stepfinder.s44	correct-error	math500	17	17,18,19	157	79	0	0	0.5189873417721519	0.5443037974683544	0.5443037974683544	stepfinder	44
True	qwen3-embedding-0.6b	stepfinder.s44	correct-error	math500	18	17,18,19	157	79	0	0	0.5822784810126582	0.620253164556962	0.620253164556962	stepfinder	44
True	qwen3-embedding-0.6b	stepfinder.s44	correct-error	math500	19	17,18,19	157	79	0	0	0.5569620253164557	0.5316455696202531	0.5316455696202531	stepfinder	44
True	qwen3-embedding-0.6b	stepfinder.s45	correct-error	math500	17	17,18,19	157	79	0	0	0.4050632911392405	0.4810126582278481	0.4810126582278481	stepfinder	45
True	qwen3-embedding-0.6b	stepfinder.s45	correct-error	math500	18	17,18,19	157	79	0	0	0.4177215189873418	0.5316455696202531	0.5316455696202531	stepfinder	45
True	qwen3-embedding-0.6b	stepfinder.s45	correct-error	math500	19	17,18,19	157	79	0	0	0.4936708860759494	0.45569620253164556	0.45569620253164556	stepfinder	45
True	qwen3-embedding-0.6b	stepfinder.s46	correct-error	math500	17	17,18,19	157	79	0	0	0.5822784810126582	0.569620253164557	0.569620253164557	stepfinder	46
True	qwen3-embedding-0.6b	stepfinder.s46	correct-error	math500	18	17,18,19	157	79	0	0	0.5316455696202531	0.5949367088607594	0.5949367088607594	stepfinder	46
True	qwen3-embedding-0.6b	stepfinder.s46	correct-error	math500	19	17,18,19	157	79	0	0	0.5822784810126582	0.569620253164557	0.569620253164557	stepfinder	46
True	qwen3.5-9b	oat.s42	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.717391304347826	0.8260869565217391	0.8260869565217391	oat	42
True	qwen3.5-9b	oat.s42	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6956521739130435	0.7608695652173914	0.7608695652173914	oat	42
True	qwen3.5-9b	oat.s42	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.7608695652173914	0.782608695652174	0.782608695652174	oat	42
True	qwen3.5-9b	oat.s43	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.717391304347826	0.8043478260869565	0.8043478260869565	oat	43
True	qwen3.5-9b	oat.s43	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6739130434782609	0.7391304347826086	0.7391304347826086	oat	43
True	qwen3.5-9b	oat.s43	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.7608695652173914	0.8043478260869565	0.8043478260869565	oat	43
True	qwen3.5-9b	oat.s44	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.6956521739130435	0.8043478260869565	0.8043478260869565	oat	44
True	qwen3.5-9b	oat.s44	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6739130434782609	0.782608695652174	0.782608695652174	oat	44
True	qwen3.5-9b	oat.s44	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.782608695652174	0.8043478260869565	0.8043478260869565	oat	44
True	qwen3.5-9b	oat.s45	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.6956521739130435	0.7608695652173914	0.7608695652173914	oat	45
True	qwen3.5-9b	oat.s45	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6739130434782609	0.7608695652173914	0.7608695652173914	oat	45
True	qwen3.5-9b	oat.s45	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.7391304347826086	0.782608695652174	0.782608695652174	oat	45
True	qwen3.5-9b	oat.s46	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.6956521739130435	0.7608695652173914	0.7608695652173914	oat	46
True	qwen3.5-9b	oat.s46	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6521739130434783	0.7608695652173914	0.7608695652173914	oat	46
True	qwen3.5-9b	oat.s46	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.7608695652173914	0.782608695652174	0.782608695652174	oat	46
True	qwen3.5-9b	stepfinder.s42	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.34782608695652173	0.5434782608695652	0.5434782608695652	stepfinder	42
True	qwen3.5-9b	stepfinder.s42	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.34782608695652173	0.5434782608695652	0.5434782608695652	stepfinder	42
True	qwen3.5-9b	stepfinder.s42	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.2391304347826087	0.391304347826087	0.391304347826087	stepfinder	42
True	qwen3.5-9b	stepfinder.s43	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.30434782608695654	0.5	0.5	stepfinder	43
True	qwen3.5-9b	stepfinder.s43	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.2826086956521739	0.45652173913043476	0.45652173913043476	stepfinder	43
True	qwen3.5-9b	stepfinder.s43	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.2608695652173913	0.41304347826086957	0.41304347826086957	stepfinder	43
True	qwen3.5-9b	stepfinder.s44	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.2826086956521739	0.4782608695652174	0.4782608695652174	stepfinder	44
True	qwen3.5-9b	stepfinder.s44	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.32608695652173914	0.45652173913043476	0.45652173913043476	stepfinder	44
True	qwen3.5-9b	stepfinder.s44	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.32608695652173914	0.45652173913043476	0.45652173913043476	stepfinder	44
True	qwen3.5-9b	stepfinder.s45	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.21739130434782608	0.3695652173913043	0.3695652173913043	stepfinder	45
True	qwen3.5-9b	stepfinder.s45	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.2608695652173913	0.32608695652173914	0.32608695652173914	stepfinder	45
True	qwen3.5-9b	stepfinder.s45	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.1956521739130435	0.3695652173913043	0.3695652173913043	stepfinder	45
True	qwen3.5-9b	stepfinder.s46	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.391304347826087	0.5	0.5	stepfinder	46
True	qwen3.5-9b	stepfinder.s46	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.391304347826087	0.5217391304347826	0.5217391304347826	stepfinder	46
True	qwen3.5-9b	stepfinder.s46	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.3695652173913043	0.5	0.5	stepfinder	46
True	deepseek-8b	oat.s42	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.6956521739130435	0.8478260869565217	0.8478260869565217	oat	42
True	deepseek-8b	oat.s42	correct-error	mmlu_pro	18	17,18,19	92	46	0	0	0.6739130434782609	0.8043478260869565	0.8043478260869565	oat	42
True	deepseek-8b	oat.s42	correct-error	mmlu_pro	19	17,18,19	92	46	0	0	0.7391304347826086	0.8260869565217391	0.8260869565217391	oat	42
True	deepseek-8b	oat.s43	correct-error	mmlu_pro	17	17,18,19	92	46	0	0	0.6739130434782609	0.8260869565217391	0.8260869565217391	oat	43
